Timestamp,max_intensity_index,len_reflectance_values,cmd_vel.angular.z
1702462233.3677242,311,481,0.293139293139293
1702462233.3680005,311,481,0.293139293139293
1702462233.4116871,311,481,0.293139293139293
1702462233.4557233,310,481,0.28898128898128916
1702462233.4558713,310,481,0.28898128898128916
1702462233.499789,324,481,0.34719334719334716
1702462233.500016,311,481,0.293139293139293
1702462233.5436747,311,481,0.293139293139293
1702462233.5437534,310,481,0.28898128898128916
1702462233.5876985,322,481,0.33887733887733895
1702462233.5921497,310,481,0.28898128898128916
1702462233.6355708,310,481,0.28898128898128916
1702462233.6794765,322,481,0.33887733887733895
1702462233.6795301,311,481,0.293139293139293
1702462233.7235136,309,481,0.28482328482328473
1702462233.7235718,323,481,0.34303534303534305
1702462233.767677,309,481,0.28482328482328473
1702462233.7677658,310,481,0.28898128898128916
1702462233.8115492,322,481,0.33887733887733895
1702462233.8166394,323,481,0.34303534303534305
1702462233.863824,309,481,0.28482328482328473
1702462233.9077852,322,481,0.33887733887733895
1702462233.9079394,322,481,0.33887733887733895
1702462233.9518142,323,481,0.34303534303534305
1702462233.95196,309,481,0.28482328482328473
1702462233.996028,323,481,0.34303534303534305
1702462233.9962032,310,481,0.28898128898128916
1702462234.0396614,318,481,0.32224532224532243
1702462234.041149,310,481,0.28898128898128916
1702462234.0839067,310,481,0.28898128898128916
1702462234.1277463,323,481,0.34303534303534305
1702462234.1278708,311,481,0.293139293139293
1702462234.1758301,311,481,0.293139293139293
1702462234.175955,310,481,0.28898128898128916
1702462234.2200654,323,481,0.34303534303534305
1702462234.2202404,310,481,0.28898128898128916
1702462234.2639527,323,481,0.34303534303534305
1702462234.265779,310,481,0.28898128898128916
1702462234.3078067,311,481,0.293139293139293
1702462234.3518546,310,481,0.28898128898128916
1702462234.3520527,311,481,0.293139293139293
1702462234.395912,310,481,0.28898128898128916
1702462234.3960853,321,481,0.3347193347193348
1702462234.439951,310,481,0.28898128898128916
1702462234.4405587,310,481,0.28898128898128916
1702462234.48394,310,481,0.28898128898128916
1702462234.5319107,322,481,0.33887733887733895
1702462234.5321105,310,481,0.28898128898128916
1702462234.5759819,310,481,0.28898128898128916
1702462234.5761797,310,481,0.28898128898128916
1702462234.6199555,310,481,0.28898128898128916
1702462234.6201558,322,481,0.33887733887733895
1702462234.6676943,309,481,0.28482328482328473
1702462234.6677992,324,481,0.34719334719334716
1702462234.711902,310,481,0.28898128898128916
1702462234.71485,310,481,0.28898128898128916
1702462234.7557783,322,481,0.33887733887733895
1702462234.8041272,323,481,0.34303534303534305
1702462234.8044004,310,481,0.28898128898128916
1702462234.8523045,310,481,0.28898128898128916
1702462234.8525772,309,481,0.28482328482328473
1702462234.895949,310,481,0.28898128898128916
1702462234.8961227,321,481,0.3347193347193348
1702462234.9439573,310,481,0.28898128898128916
1702462234.9441335,323,481,0.34303534303534305
1702462234.9880438,322,481,0.33887733887733895
1702462234.9889867,323,481,0.34303534303534305
1702462235.035835,322,481,0.33887733887733895
1702462235.0799296,321,481,0.3347193347193348
1702462235.080139,323,481,0.34303534303534305
1702462235.1236503,323,481,0.34303534303534305
1702462235.123744,309,481,0.28482328482328473
1702462235.1682146,322,481,0.33887733887733895
1702462235.16841,315,481,0.3097713097713098
1702462235.215706,322,481,0.33887733887733895
1702462235.2158248,322,481,0.33887733887733895
1702462235.2596393,316,481,0.3139293139293139
1702462235.2633293,316,481,0.3139293139293139
1702462235.3037984,309,481,0.28482328482328473
1702462235.351824,322,481,0.33887733887733895
1702462235.3519719,297,481,0.23492723492723483
1702462235.3998184,309,481,0.28482328482328473
1702462235.3999658,321,481,0.3347193347193348
1702462235.439503,321,481,0.3347193347193348
1702462235.4395645,308,481,0.2806652806652806
1702462235.4875052,316,481,0.3139293139293139
1702462235.487548,309,481,0.28482328482328473
1702462235.5361433,307,481,0.2765072765072765
1702462235.5377035,307,481,0.2765072765072765
1702462235.583818,307,481,0.2765072765072765
1702462235.6316085,322,481,0.33887733887733895
1702462235.6317143,321,481,0.3347193347193348
1702462235.6799216,309,481,0.28482328482328473
1702462235.6801162,306,481,0.27234927234927236
1702462235.724006,306,481,0.27234927234927236
1702462235.7242124,320,481,0.3305613305613307
1702462235.767995,320,481,0.3305613305613307
1702462235.7682192,318,481,0.32224532224532243
1702462235.812206,320,481,0.3305613305613307
1702462235.8128555,297,481,0.23492723492723483
1702462235.8560781,321,481,0.3347193347193348
1702462235.9041297,319,481,0.32640332640332625
1702462235.9043398,297,481,0.23492723492723483
1702462235.9519315,297,481,0.23492723492723483
1702462235.9520693,297,481,0.23492723492723483
1702462235.9998684,297,481,0.23492723492723483
1702462235.9999952,296,481,0.23076923076923087
1702462236.047868,319,481,0.32640332640332625
1702462236.0479953,297,481,0.23492723492723483
1702462236.0956948,320,481,0.3305613305613307
1702462236.0957952,319,481,0.32640332640332625
1702462236.1396303,318,481,0.32224532224532243
1702462236.1397252,321,481,0.3347193347193348
1702462236.1878676,322,481,0.33887733887733895
1702462236.188023,318,481,0.32224532224532243
1702462236.235717,323,481,0.34303534303534305
1702462236.2358124,317,481,0.31808731808731805
1702462236.2800648,308,481,0.2806652806652806
1702462236.2858775,322,481,0.33887733887733895
1702462236.327675,315,481,0.3097713097713098
1702462236.3718705,322,481,0.33887733887733895
1702462236.3719885,315,481,0.3097713097713098
1702462236.4202113,308,481,0.2806652806652806
1702462236.4204915,324,481,0.34719334719334716
1702462236.4677336,321,481,0.3347193347193348
1702462236.4678578,323,481,0.34303534303534305
1702462236.5117085,322,481,0.33887733887733895
1702462236.5118144,318,481,0.32224532224532243
1702462236.555928,296,481,0.23076923076923087
1702462236.5599892,309,481,0.28482328482328473
1702462236.6038456,321,481,0.3347193347193348
1702462236.6519477,324,481,0.34719334719334716
1702462236.6521254,324,481,0.34719334719334716
1702462236.699723,321,481,0.3347193347193348
1702462236.6998575,321,481,0.3347193347193348
1702462236.7439773,320,481,0.3305613305613307
1702462236.744152,319,481,0.32640332640332625
1702462236.7876635,310,481,0.28898128898128916
1702462236.7877443,308,481,0.2806652806652806
1702462236.8315902,320,481,0.3305613305613307
1702462236.8338134,322,481,0.33887733887733895
1702462236.8795757,321,481,0.3347193347193348
1702462236.9237602,321,481,0.3347193347193348
1702462236.9238915,319,481,0.32640332640332625
1702462236.9676948,319,481,0.32640332640332625
1702462236.9677734,321,481,0.3347193347193348
1702462237.0155907,319,481,0.32640332640332625
1702462237.0156703,322,481,0.33887733887733895
1702462237.0596728,307,481,0.2765072765072765
1702462237.0597703,308,481,0.2806652806652806
1702462237.1036665,316,481,0.3139293139293139
1702462237.1080277,316,481,0.3139293139293139
1702462237.1554434,315,481,0.3097713097713098
1702462237.1995068,308,481,0.2806652806652806
1702462237.1995506,308,481,0.2806652806652806
1702462237.2475257,308,481,0.2806652806652806
1702462237.247592,309,481,0.28482328482328473
1702462237.2919304,310,481,0.28898128898128916
1702462237.2921085,322,481,0.33887733887733895
1702462237.3358219,309,481,0.28482328482328473
1702462237.335948,309,481,0.28482328482328473
1702462237.3837547,322,481,0.33887733887733895
1702462237.383932,309,481,0.28482328482328473
1702462237.4278498,308,481,0.2806652806652806
1702462237.4326677,311,481,0.293139293139293
1702462237.479788,296,481,0.23076923076923087
1702462237.5237825,322,481,0.33887733887733895
1702462237.52392,310,481,0.28898128898128916
1702462237.5676305,321,481,0.3347193347193348
1702462237.5676982,296,481,0.23076923076923087
1702462237.6115112,323,481,0.34303534303534305
1702462237.6115735,310,481,0.28898128898128916
1702462237.655448,319,481,0.32640332640332625
1702462237.6565757,296,481,0.23076923076923087
1702462237.6995525,320,481,0.3305613305613307
1702462237.7435625,310,481,0.28898128898128916
1702462237.7436287,322,481,0.33887733887733895
1702462237.7880027,321,481,0.3347193347193348
1702462237.788226,321,481,0.3347193347193348
1702462237.8319225,321,481,0.3347193347193348
1702462237.8323693,321,481,0.3347193347193348
1702462237.8757327,315,481,0.3097713097713098
1702462237.9195776,315,481,0.3097713097713098
1702462237.919655,323,481,0.34303534303534305
1702462237.9635575,308,481,0.2806652806652806
1702462237.9636571,308,481,0.2806652806652806
1702462238.0077324,309,481,0.28482328482328473
1702462238.0078843,322,481,0.33887733887733895
1702462238.0521004,309,481,0.28482328482328473
1702462238.0564907,309,481,0.28482328482328473
1702462238.0998194,317,481,0.31808731808731805
1702462238.1437788,310,481,0.28898128898128916
1702462238.143918,310,481,0.28898128898128916
1702462238.187541,310,481,0.28898128898128916
1702462238.1876197,323,481,0.34303534303534305
1702462238.2317917,310,481,0.28898128898128916
1702462238.2319255,310,481,0.28898128898128916
1702462238.2756855,318,481,0.32224532224532243
1702462238.2805524,296,481,0.23076923076923087
1702462238.3280525,308,481,0.2806652806652806
1702462238.3718948,322,481,0.33887733887733895
1702462238.3720665,296,481,0.23076923076923087
1702462238.4161823,296,481,0.23076923076923087
1702462238.4164612,308,481,0.2806652806652806
1702462238.459588,296,481,0.23076923076923087
1702462238.4596674,296,481,0.23076923076923087
1702462238.5035408,322,481,0.33887733887733895
1702462238.504977,311,481,0.293139293139293
1702462238.5475612,310,481,0.28898128898128916
1702462238.5916302,322,481,0.33887733887733895
1702462238.5917175,310,481,0.28898128898128916
1702462238.6357675,322,481,0.33887733887733895
1702462238.635906,320,481,0.3305613305613307
1702462238.6796167,323,481,0.34303534303534305
1702462238.679806,322,481,0.33887733887733895
1702462238.7238264,320,481,0.3305613305613307
1702462238.7679257,311,481,0.293139293139293
1702462238.7681437,321,481,0.3347193347193348
1702462238.8120065,322,481,0.33887733887733895
1702462238.8122256,321,481,0.3347193347193348
1702462238.856277,322,481,0.33887733887733895
1702462238.8565688,320,481,0.3305613305613307
1702462238.8999655,321,481,0.3347193347193348
1702462238.9046452,322,481,0.33887733887733895
1702462238.947748,321,481,0.3347193347193348
1702462238.9917142,317,481,0.31808731808731805
1702462238.9918392,322,481,0.33887733887733895
1702462239.0357754,322,481,0.33887733887733895
1702462239.0359037,321,481,0.3347193347193348
1702462239.0797355,321,481,0.3347193347193348
1702462239.079883,317,481,0.31808731808731805
1702462239.123745,320,481,0.3305613305613307
1702462239.1280406,321,481,0.3347193347193348
1702462239.1719334,322,481,0.33887733887733895
1702462239.2159429,322,481,0.33887733887733895
1702462239.216154,323,481,0.34303534303534305
1702462239.2600315,318,481,0.32224532224532243
1702462239.2602088,322,481,0.33887733887733895
1702462239.3039072,308,481,0.2806652806652806
1702462239.3040833,322,481,0.33887733887733895
1702462239.347607,317,481,0.31808731808731805
1702462239.3525095,308,481,0.2806652806652806
1702462239.3955793,322,481,0.33887733887733895
1702462239.4399393,322,481,0.33887733887733895
1702462239.4401188,321,481,0.3347193347193348
1702462239.4840128,322,481,0.33887733887733895
1702462239.4841917,311,481,0.293139293139293
1702462239.5280077,322,481,0.33887733887733895
1702462239.528188,321,481,0.3347193347193348
1702462239.5721092,310,481,0.28898128898128916
1702462239.5774982,310,481,0.28898128898128916
1702462239.6195796,296,481,0.23076923076923087
1702462239.66371,309,481,0.28482328482328473
1702462239.663763,322,481,0.33887733887733895
1702462239.7122314,316,481,0.3139293139293139
1702462239.7125187,316,481,0.3139293139293139
1702462239.7559419,322,481,0.33887733887733895
1702462239.756088,319,481,0.32640332640332625
1702462239.8038604,322,481,0.33887733887733895
1702462239.8040283,321,481,0.3347193347193348
1702462239.848173,308,481,0.2806652806652806
1702462239.8528657,321,481,0.3347193347193348
1702462239.8995738,321,481,0.3347193347193348
1702462239.9436862,321,481,0.3347193347193348
1702462239.9437857,322,481,0.33887733887733895
1702462239.9880857,321,481,0.3347193347193348
1702462239.9882715,309,481,0.28482328482328473
1702462240.0317476,309,481,0.28482328482328473
1702462240.031846,318,481,0.32224532224532243
1702462240.0756245,308,481,0.2806652806652806
1702462240.0771961,320,481,0.3305613305613307
1702462240.1196063,320,481,0.3305613305613307
1702462240.1635878,321,481,0.3347193347193348
1702462240.163667,320,481,0.3305613305613307
1702462240.2076824,321,481,0.3347193347193348
1702462240.2077975,321,481,0.3347193347193348
1702462240.2515447,321,481,0.3347193347193348
1702462240.2520351,305,481,0.2681912681912681
1702462240.2955356,320,481,0.3305613305613307
1702462240.3394642,320,481,0.3305613305613307
1702462240.3395066,320,481,0.3305613305613307
1702462240.387537,320,481,0.3305613305613307
1702462240.387597,301,481,0.25155925155925146
1702462240.4320402,321,481,0.3347193347193348
1702462240.432221,320,481,0.3305613305613307
1702462240.47556,309,481,0.28482328482328473
1702462240.4762132,321,481,0.3347193347193348
1702462240.519524,320,481,0.3305613305613307
1702462240.5639467,320,481,0.3305613305613307
1702462240.5641282,320,481,0.3305613305613307
1702462240.6117818,307,481,0.2765072765072765
1702462240.6119108,321,481,0.3347193347193348
1702462240.656067,308,481,0.2806652806652806
1702462240.6561975,321,481,0.3347193347193348
1702462240.6997125,319,481,0.32640332640332625
1702462240.6998222,321,481,0.3347193347193348
1702462240.7441623,305,481,0.2681912681912681
1702462240.7494943,321,481,0.3347193347193348
1702462240.7917857,321,481,0.3347193347193348
1702462240.835584,318,481,0.32224532224532243
1702462240.8356633,308,481,0.2806652806652806
1702462240.879564,322,481,0.33887733887733895
1702462240.8796434,312,481,0.2972972972972974
1702462240.9236135,321,481,0.3347193347193348
1702462240.9237823,306,481,0.27234927234927236
1702462240.9675806,308,481,0.2806652806652806
1702462241.011632,321,481,0.3347193347193348
1702462241.0117145,316,481,0.3139293139293139
1702462241.0556092,316,481,0.3139293139293139
1702462241.055688,308,481,0.2806652806652806
1702462241.1002293,306,481,0.27234927234927236
1702462241.1005173,308,481,0.2806652806652806
1702462241.1435955,321,481,0.3347193347193348
1702462241.147906,300,481,0.2474012474012475
1702462241.1915772,321,481,0.3347193347193348
1702462241.2398076,321,481,0.3347193347193348
1702462241.2399018,321,481,0.3347193347193348
1702462241.2838566,316,481,0.3139293139293139
1702462241.2840016,308,481,0.2806652806652806
1702462241.3278933,321,481,0.3347193347193348
1702462241.3280327,321,481,0.3347193347193348
1702462241.3717813,320,481,0.3305613305613307
1702462241.3729675,309,481,0.28482328482328473
1702462241.4158144,321,481,0.3347193347193348
1702462241.4598727,321,481,0.3347193347193348
1702462241.4600098,321,481,0.3347193347193348
1702462241.507791,307,481,0.2765072765072765
1702462241.5079265,316,481,0.3139293139293139
1702462241.551865,306,481,0.27234927234927236
1702462241.5519998,316,481,0.3139293139293139
1702462241.595943,321,481,0.3347193347193348
1702462241.5970507,316,481,0.3139293139293139
1702462241.643876,321,481,0.3347193347193348
1702462241.687984,315,481,0.3097713097713098
1702462241.6881652,308,481,0.2806652806652806
1702462241.7359345,320,481,0.3305613305613307
1702462241.7361908,307,481,0.2765072765072765
1702462241.780041,321,481,0.3347193347193348
1702462241.7802346,315,481,0.3097713097713098
1702462241.8239956,313,481,0.3014553014553015
1702462241.8241715,321,481,0.3347193347193348
1702462241.8717105,320,481,0.3305613305613307
1702462241.8718054,320,481,0.3305613305613307
1702462241.919659,320,481,0.3305613305613307
1702462241.9211373,321,481,0.3347193347193348
1702462241.963693,319,481,0.32640332640332625
1702462242.0075507,321,481,0.3347193347193348
1702462242.0076206,316,481,0.3139293139293139
1702462242.0555646,316,481,0.3139293139293139
1702462242.0556107,321,481,0.3347193347193348
1702462242.0997293,321,481,0.3347193347193348
1702462242.0998309,322,481,0.33887733887733895
1702462242.143706,322,481,0.33887733887733895
1702462242.145607,323,481,0.34303534303534305
1702462242.1876044,322,481,0.33887733887733895
1702462242.2319927,321,481,0.3347193347193348
1702462242.2321692,320,481,0.3305613305613307
1702462242.2761807,321,481,0.3347193347193348
1702462242.2764094,321,481,0.3347193347193348
1702462242.3199577,322,481,0.33887733887733895
1702462242.3203347,322,481,0.33887733887733895
1702462242.3681817,321,481,0.3347193347193348
1702462242.4119465,321,481,0.3347193347193348
1702462242.4121594,321,481,0.3347193347193348
1702462242.4596314,321,481,0.3347193347193348
1702462242.45975,316,481,0.3139293139293139
1702462242.507643,321,481,0.3347193347193348
1702462242.507739,321,481,0.3347193347193348
1702462242.5558515,309,481,0.28482328482328473
1702462242.5559556,321,481,0.3347193347193348
1702462242.6037533,321,481,0.3347193347193348
1702462242.6039107,318,481,0.32224532224532243
1702462242.6475482,317,481,0.31808731808731805
1702462242.6476066,318,481,0.32224532224532243
1702462242.6957366,318,481,0.32224532224532243
1702462242.6957943,321,481,0.3347193347193348
1702462242.7399075,309,481,0.28482328482328473
1702462242.744325,309,481,0.28482328482328473
1702462242.7878418,309,481,0.28482328482328473
1702462242.8356025,309,481,0.28482328482328473
1702462242.8357143,321,481,0.3347193347193348
1702462242.8796902,308,481,0.2806652806652806
1702462242.8797715,308,481,0.2806652806652806
1702462242.9236887,318,481,0.32224532224532243
1702462242.9237654,307,481,0.2765072765072765
1702462242.9680533,295,481,0.2266112266112266
1702462242.9690752,306,481,0.27234927234927236
1702462243.0118961,321,481,0.3347193347193348
1702462243.0558894,321,481,0.3347193347193348
1702462243.0560942,313,481,0.3014553014553015
1702462243.0999086,319,481,0.32640332640332625
1702462243.1000383,321,481,0.3347193347193348
1702462243.1436863,318,481,0.32224532224532243
1702462243.1437652,322,481,0.33887733887733895
1702462243.1877098,296,481,0.23076923076923087
1702462243.1928284,318,481,0.32224532224532243
1702462243.235713,321,481,0.3347193347193348
1702462243.283829,324,481,0.34719334719334716
1702462243.2839572,319,481,0.32640332640332625
1702462243.3316207,323,481,0.34303534303534305
1702462243.3317006,323,481,0.34303534303534305
1702462243.3716486,321,481,0.3347193347193348
1702462243.3717432,296,481,0.23076923076923087
1702462243.4196718,320,481,0.3305613305613307
1702462243.4197695,320,481,0.3305613305613307
1702462243.4677448,310,481,0.28898128898128916
1702462243.4678116,320,481,0.3305613305613307
1702462243.5158648,309,481,0.28482328482328473
1702462243.5171719,309,481,0.28482328482328473
1702462243.5638134,310,481,0.28898128898128916
1702462243.60794,307,481,0.2765072765072765
1702462243.6081142,309,481,0.28482328482328473
1702462243.6560326,311,481,0.293139293139293
1702462243.6563296,296,481,0.23076923076923087
1702462243.6999867,320,481,0.3305613305613307
1702462243.700166,310,481,0.28898128898128916
1702462243.743921,309,481,0.28482328482328473
1702462243.7440977,311,481,0.293139293139293
1702462243.792032,296,481,0.23076923076923087
1702462243.7922084,321,481,0.3347193347193348
1702462243.8401604,321,481,0.3347193347193348
1702462243.8418045,310,481,0.28898128898128916
1702462243.8879476,322,481,0.33887733887733895
1702462243.9322383,318,481,0.32224532224532243
1702462243.9325116,308,481,0.2806652806652806
1702462243.9759545,320,481,0.3305613305613307
1702462243.976321,322,481,0.33887733887733895
1702462244.0236151,296,481,0.23076923076923087
1702462244.0236971,322,481,0.33887733887733895
1702462244.0636675,322,481,0.33887733887733895
1702462244.0656488,317,481,0.31808731808731805
