Timestamp,max_intensity_index,len_reflectance_values,cmd_vel.angular.z
1702463622.477977,322,481,0.33887733887733895
1702463622.502997,322,481,0.33887733887733895
1702463622.5276887,346,481,0.43866943866943875
1702463622.552805,323,481,0.34303534303534305
1702463622.577858,323,481,0.34303534303534305
1702463622.6025455,323,481,0.34303534303534305
1702463622.6275258,323,481,0.34303534303534305
1702463622.652491,323,481,0.34303534303534305
1702463622.6772592,322,481,0.33887733887733895
1702463622.702346,322,481,0.33887733887733895
1702463622.7265925,322,481,0.33887733887733895
1702463622.751514,322,481,0.33887733887733895
1702463622.776351,323,481,0.34303534303534305
1702463622.8013625,350,481,0.45530145530145527
1702463622.8435092,322,481,0.33887733887733895
1702463622.8875294,321,481,0.3347193347193348
1702463622.887569,321,481,0.3347193347193348
1702463622.9316394,322,481,0.33887733887733895
1702463622.93168,347,481,0.44282744282744285
1702463622.975529,346,481,0.43866943866943875
1702463622.9756505,347,481,0.44282744282744285
1702463623.0195115,347,481,0.44282744282744285
1702463623.067509,347,481,0.44282744282744285
1702463623.067554,348,481,0.446985446985447
1702463623.1155422,347,481,0.44282744282744285
1702463623.1156576,347,481,0.44282744282744285
1702463623.163549,351,481,0.4594594594594594
1702463623.1635897,346,481,0.43866943866943875
1702463623.2036018,347,481,0.44282744282744285
1702463623.2036445,347,481,0.44282744282744285
1702463623.2475216,347,481,0.44282744282744285
1702463623.2497077,348,481,0.446985446985447
1702463623.291456,347,481,0.44282744282744285
1702463623.335575,350,481,0.45530145530145527
1702463623.3356266,347,481,0.44282744282744285
1702463623.3839252,331,481,0.3762993762993763
1702463623.3841722,347,481,0.44282744282744285
1702463623.427907,347,481,0.44282744282744285
1702463623.428088,347,481,0.44282744282744285
1702463623.4756858,330,481,0.3721413721413722
1702463623.475992,349,481,0.4511434511434511
1702463623.5235846,348,481,0.446985446985447
1702463623.5679307,347,481,0.44282744282744285
1702463623.5680988,351,481,0.4594594594594594
1702463623.6157243,347,481,0.44282744282744285
1702463623.6158183,347,481,0.44282744282744285
1702463623.6636407,347,481,0.44282744282744285
1702463623.663716,347,481,0.44282744282744285
1702463623.7078328,348,481,0.446985446985447
1702463623.70797,347,481,0.44282744282744285
1702463623.7559652,348,481,0.446985446985447
1702463623.7561364,348,481,0.446985446985447
1702463623.7999327,348,481,0.446985446985447
1702463623.800307,347,481,0.44282744282744285
1702463623.8438802,342,481,0.4220374220374222
1702463623.891743,350,481,0.45530145530145527
1702463623.891871,348,481,0.446985446985447
1702463623.9356356,350,481,0.45530145530145527
1702463623.935712,347,481,0.44282744282744285
1702463623.9796195,350,481,0.45530145530145527
1702463623.9797058,349,481,0.4511434511434511
1702463624.024041,343,481,0.4261954261954261
1702463624.0242128,349,481,0.4511434511434511
1702463624.0679436,351,481,0.4594594594594594
1702463624.0727158,348,481,0.446985446985447
1702463624.115705,348,481,0.446985446985447
1702463624.1599293,347,481,0.44282744282744285
1702463624.160097,349,481,0.4511434511434511
1702463624.2037704,350,481,0.45530145530145527
1702463624.2038918,350,481,0.45530145530145527
1702463624.2475228,346,481,0.43866943866943875
1702463624.2475784,347,481,0.44282744282744285
1702463624.291736,347,481,0.44282744282744285
1702463624.2965007,347,481,0.44282744282744285
1702463624.3396971,343,481,0.4261954261954261
1702463624.38413,347,481,0.44282744282744285
1702463624.384393,348,481,0.446985446985447
1702463624.4276679,347,481,0.44282744282744285
1702463624.427785,348,481,0.446985446985447
1702463624.4756172,347,481,0.44282744282744285
1702463624.4756808,347,481,0.44282744282744285
1702463624.5198271,347,481,0.44282744282744285
1702463624.5211084,347,481,0.44282744282744285
1702463624.5637708,347,481,0.44282744282744285
1702463624.6078787,347,481,0.44282744282744285
1702463624.6080365,346,481,0.43866943866943875
1702463624.6518998,347,481,0.44282744282744285
1702463624.652057,347,481,0.44282744282744285
1702463624.6999042,346,481,0.43866943866943875
1702463624.700074,347,481,0.44282744282744285
1702463624.7439044,347,481,0.44282744282744285
1702463624.745528,347,481,0.44282744282744285
1702463624.7877972,342,481,0.4220374220374222
1702463624.8318706,346,481,0.43866943866943875
1702463624.8320444,347,481,0.44282744282744285
1702463624.8756163,347,481,0.44282744282744285
1702463624.8756921,347,481,0.44282744282744285
1702463624.9199278,347,481,0.44282744282744285
1702463624.9203012,346,481,0.43866943866943875
1702463624.9638584,341,481,0.41787941787941785
1702463625.007866,346,481,0.43866943866943875
1702463625.0080724,347,481,0.44282744282744285
1702463625.0562422,347,481,0.44282744282744285
1702463625.0565333,341,481,0.41787941787941785
1702463625.1000152,342,481,0.4220374220374222
1702463625.100207,346,481,0.43866943866943875
1702463625.1439934,349,481,0.4511434511434511
1702463625.1443646,345,481,0.43451143451143437
1702463625.1880152,319,481,0.32640332640332625
1702463625.2318292,319,481,0.32640332640332625
1702463625.2319481,349,481,0.4511434511434511
1702463625.2757668,349,481,0.4511434511434511
1702463625.2758884,341,481,0.41787941787941785
1702463625.319777,324,481,0.34719334719334716
1702463625.3199003,326,481,0.3555093555093557
1702463625.3678558,323,481,0.34303534303534305
1702463625.3684945,340,481,0.41372141372141374
1702463625.4158368,348,481,0.446985446985447
1702463625.4599576,324,481,0.34719334719334716
1702463625.4601228,326,481,0.3555093555093557
1702463625.503908,324,481,0.34719334719334716
1702463625.5040767,320,481,0.3305613305613307
1702463625.5479748,346,481,0.43866943866943875
