Timestamp,max_intensity_index,len_reflectance_values,cmd_vel.angular.z
1702459647.2012703,432,481,0.7962577962577962
1702459647.2263315,432,481,0.7962577962577962
1702459647.251422,432,481,0.7962577962577962
1702459647.276582,432,481,0.7962577962577962
1702459647.3014371,432,481,0.7962577962577962
1702459647.326376,432,481,0.7962577962577962
1702459647.351381,432,481,0.7962577962577962
1702459647.376405,432,481,0.7962577962577962
1702459647.4014242,432,481,0.7962577962577962
1702459647.426407,432,481,0.7962577962577962
1702459647.451547,432,481,0.7962577962577962
1702459647.4763954,432,481,0.7962577962577962
1702459647.5014186,432,481,0.7962577962577962
1702459647.5264547,432,481,0.7962577962577962
1702459647.5675175,432,481,0.7962577962577962
1702459647.6155212,432,481,0.7962577962577962
1702459647.6155682,432,481,0.7962577962577962
1702459647.6636608,432,481,0.7962577962577962
1702459647.6637392,432,481,0.7962577962577962
1702459647.7076082,432,481,0.7962577962577962
1702459647.707681,432,481,0.7962577962577962
1702459647.7555358,432,481,0.7962577962577962
1702459647.7556057,432,481,0.7962577962577962
1702459647.8037298,432,481,0.7962577962577962
1702459647.8038235,432,481,0.7962577962577962
1702459647.8514376,432,481,0.7962577962577962
1702459647.8514814,432,481,0.7962577962577962
1702459647.895554,432,481,0.7962577962577962
1702459647.9017048,432,481,0.7962577962577962
1702459647.9434779,432,481,0.7962577962577962
1702459647.987531,432,481,0.7962577962577962
1702459647.987575,432,481,0.7962577962577962
1702459648.0355208,432,481,0.7962577962577962
1702459648.035564,432,481,0.7962577962577962
1702459648.0798492,432,481,0.7962577962577962
1702459648.0799725,432,481,0.7962577962577962
1702459648.1279366,432,481,0.7962577962577962
1702459648.1281245,432,481,0.7962577962577962
1702459648.1718998,432,481,0.7962577962577962
1702459648.1770678,432,481,0.7962577962577962
1702459648.2199984,433,481,0.8004158004158004
1702459648.2676034,432,481,0.7962577962577962
1702459648.2676852,433,481,0.8004158004158004
1702459648.311626,433,481,0.8004158004158004
1702459648.3117356,433,481,0.8004158004158004
1702459648.3595834,433,481,0.8004158004158004
1702459648.3596456,433,481,0.8004158004158004
1702459648.399552,433,481,0.8004158004158004
1702459648.4015412,433,481,0.8004158004158004
1702459648.4438286,433,481,0.8004158004158004
1702459648.4876566,433,481,0.8004158004158004
1702459648.4877489,433,481,0.8004158004158004
1702459648.531544,433,481,0.8004158004158004
1702459648.5315976,433,481,0.8004158004158004
1702459648.5757704,433,481,0.8004158004158004
1702459648.5765557,433,481,0.8004158004158004
1702459648.6195567,433,481,0.8004158004158004
1702459648.6635816,434,481,0.8045738045738048
1702459648.6636662,434,481,0.8045738045738048
1702459648.7076063,434,481,0.8045738045738048
1702459648.7076764,434,481,0.8045738045738048
1702459648.7560554,434,481,0.8045738045738048
1702459648.7562125,434,481,0.8045738045738048
1702459648.8039465,434,481,0.8045738045738048
1702459648.8041923,434,481,0.8045738045738048
1702459648.8518324,434,481,0.8045738045738048
1702459648.8520975,433,481,0.8004158004158004
1702459648.8958979,434,481,0.8045738045738048
1702459648.939867,434,481,0.8045738045738048
1702459648.9399433,433,481,0.8004158004158004
1702459648.9839792,433,481,0.8004158004158004
1702459648.984186,433,481,0.8004158004158004
1702459649.0275984,433,481,0.8004158004158004
1702459649.02766,433,481,0.8004158004158004
1702459649.0755024,433,481,0.8004158004158004
1702459649.07645,432,481,0.7962577962577962
1702459649.119897,432,481,0.7962577962577962
1702459649.1676073,432,481,0.7962577962577962
1702459649.1676896,432,481,0.7962577962577962
1702459649.2115538,432,481,0.7962577962577962
1702459649.2116246,432,481,0.7962577962577962
1702459649.255906,432,481,0.7962577962577962
1702459649.2561154,432,481,0.7962577962577962
1702459649.3041868,432,481,0.7962577962577962
1702459649.3043742,432,481,0.7962577962577962
1702459649.3478756,431,481,0.7920997920997921
1702459649.3522515,432,481,0.7962577962577962
1702459649.3959181,431,481,0.7920997920997921
1702459649.4399495,432,481,0.7962577962577962
1702459649.4401188,431,481,0.7920997920997921
1702459649.48418,431,481,0.7920997920997921
1702459649.4844623,431,481,0.7920997920997921
1702459649.527652,431,481,0.7920997920997921
1702459649.527721,431,481,0.7920997920997921
1702459649.5755398,431,481,0.7920997920997921
1702459649.5766106,431,481,0.7920997920997921
1702459649.619474,431,481,0.7920997920997921
1702459649.6676772,431,481,0.7920997920997921
1702459649.667767,431,481,0.7920997920997921
1702459649.7160017,431,481,0.7920997920997921
1702459649.716178,431,481,0.7920997920997921
1702459649.7602909,431,481,0.7920997920997921
1702459649.7605913,431,481,0.7920997920997921
1702459649.8079426,431,481,0.7920997920997921
1702459649.8081179,431,481,0.7920997920997921
1702459649.8557734,431,481,0.7920997920997921
1702459649.8558977,431,481,0.7920997920997921
1702459649.899731,431,481,0.7920997920997921
1702459649.9020414,431,481,0.7920997920997921
1702459649.9479227,431,481,0.7920997920997921
1702459649.9959974,431,481,0.7920997920997921
1702459649.996168,431,481,0.7920997920997921
1702459650.0438545,431,481,0.7920997920997921
1702459650.0439801,431,481,0.7920997920997921
1702459650.0919974,431,481,0.7920997920997921
1702459650.092125,431,481,0.7920997920997921
1702459650.1356664,431,481,0.7920997920997921
1702459650.13576,431,481,0.7920997920997921
1702459650.179844,431,481,0.7920997920997921
1702459650.179984,431,481,0.7920997920997921
1702459650.223559,431,481,0.7920997920997921
1702459650.2265792,431,481,0.7920997920997921
1702459650.2716162,431,481,0.7920997920997921
1702459650.3195968,431,481,0.7920997920997921
1702459650.3196728,431,481,0.7920997920997921
1702459650.3681555,431,481,0.7920997920997921
1702459650.368434,431,481,0.7920997920997921
1702459650.415947,431,481,0.7920997920997921
1702459650.4162045,431,481,0.7920997920997921
1702459650.4599555,431,481,0.7920997920997921
1702459650.4601326,431,481,0.7920997920997921
1702459650.5075634,431,481,0.7920997920997921
1702459650.5076196,431,481,0.7920997920997921
1702459650.5514777,431,481,0.7920997920997921
1702459650.551601,431,481,0.7920997920997921
1702459650.5957923,431,481,0.7920997920997921
1702459650.63996,431,481,0.7920997920997921
1702459650.6401312,431,481,0.7920997920997921
1702459650.6879969,431,481,0.7920997920997921
1702459650.6881733,431,481,0.7920997920997921
1702459650.7319322,431,481,0.7920997920997921
1702459650.7321057,431,481,0.7920997920997921
1702459650.7758996,431,481,0.7920997920997921
1702459650.7770128,431,481,0.7920997920997921
1702459650.8235052,431,481,0.7920997920997921
1702459650.8677793,431,481,0.7920997920997921
