step,mode,loss,angle_error(rad),angular_velocity(rad/s),distance(m),x(m),y(m),the(rad),direction
1,training,0.08609894663095474,2.359473300327134,0.043659043659043585,0.0,0.0,0.0,0.0
2,training,5.622445583343506,0.3702985512367654,0.08939708939708951,0.0,0.0,0.0,0.0
3,training,0.11233533918857574,0.8290382976839299,0.05613305613305624,0.0,0.0,0.0,0.0
4,training,0.6837546229362488,1.0257500167200322,0.08523908523908524,0.0,0.0,0.0,0.0
5,training,1.050951361656189,0.7452025406078093,0.09355509355509349,0.0,0.0,0.0,0.0
6,training,0.6091999411582947,0.42621276334021035,0.05613305613305624,0.0,0.0,0.0,0.0
7,training,0.18599960207939148,0.11255742343076797,0.08523908523908524,0.0,0.0,0.0,0.0
8,training,0.026199813932180405,0.039332535714220865,0.018711018711018698,0.0,0.0,0.0,0.0
9,training,0.0034745000302791595,0.023141007332166036,-0.01039501039501031,0.0,0.0,0.0,0.0
10,training,0.0103530865162611,0.020568974680129685,-0.014553014553014434,0.0,0.0,0.0,0.0
11,training,0.020863737910985947,0.061043352864512214,-0.06029106029106022,0.0,0.0,0.0,0.0
12,training,0.023920871317386627,0.09619839191281863,-0.09355509355509349,0.0,0.0,0.0,0.0
13,training,0.01718267798423767,0.033713250523607345,-0.05197505197505197,0.0,0.0,0.0,0.0
14,training,0.019240718334913254,0.004510569604977248,-0.03534303534303534,0.0,0.0,0.0,0.0
15,training,0.012276061810553074,0.0024693754236378915,-0.02286902286902282,0.0,0.0,0.0,0.0
16,training,0.009983962401747704,0.03536678307927874,-0.043659043659043585,0.0,0.0,0.0,0.0
17,training,0.0033344284165650606,0.08789864643873825,-0.07276507276507273,0.0,0.0,0.0,0.0
18,training,0.008063627406954765,0.1662056499205359,-0.10602910602910601,0.0,0.0,0.0,0.0
19,training,0.009238667786121368,0.1951806064919721,-0.1434511434511434,0.0,0.0,0.0,0.0
20,training,0.006716840900480747,0.1637449463763566,-0.14760914760914753,0.0,0.0,0.0,0.0
21,training,0.005911038722842932,0.10951107701290544,-0.12266112266112264,0.0,0.0,0.0,0.0
22,training,0.007887001149356365,0.1250512541316279,-0.10602910602910601,0.0,0.0,0.0,0.0
23,training,0.00890825130045414,0.08938592010353859,-0.08108108108108099,0.0,0.0,0.0,0.0
24,training,0.005741562694311142,0.07492110775028522,-0.08108108108108099,0.0,0.0,0.0,0.0
25,training,0.004096788354218006,0.0894958131410289,-0.11434511434511425,0.0,0.0,0.0,0.0
26,training,0.0027245143428444862,0.09611411324533745,-0.16424116424116417,0.0,0.0,0.0,0.0
27,training,0.006038470193743706,0.14577109839867902,-0.17255717255717257,0.0,0.0,0.0,0.0
