step,mode,loss,angle_error(rad),angular_velocity(rad/s),distance(m),x(m),y(m),the(rad),direction
1,training,0.053639285266399384,0.46649033419803376,0.0675675675675675,0.0,0.0,0.0,0.0
2,training,0.19024398922920227,0.11814133099158317,0.13617463617463618,0.0,0.0,0.0,0.0
3,training,0.0305247213691473,0.005466923272535451,0.14449064449064458,0.0,0.0,0.0,0.0
4,training,0.0038315856363624334,0.06655421837575709,0.14449064449064458,0.0,0.0,0.0,0.0
5,training,0.021997157484292984,0.08716978814274759,0.14241164241164236,0.0,0.0,0.0,0.0
6,training,0.02291138283908367,0.009391001721925446,0.14241164241164236,0.0,0.0,0.0,0.0
7,training,0.011080853641033173,0.09676265227075917,0.14241164241164236,0.0,0.0,0.0,0.0
8,training,0.0069622620940208435,0.1531052856537631,0.14241164241164236,0.0,0.0,0.0,0.0
9,training,0.010419128462672234,0.13344805937438517,0.14241164241164236,0.0,0.0,0.0,0.0
10,training,0.011890264227986336,0.12077368210358333,0.1403326403326403,0.0,0.0,0.0,0.0
11,training,0.005043716635555029,0.08082541009399602,0.13201663201663205,0.0,0.0,0.0,0.0
12,training,0.0033260826021432877,0.06721116617910589,0.1403326403326403,0.0,0.0,0.0,0.0
13,training,0.0018274654867127538,0.0007877062982927785,0.1403326403326403,0.0,0.0,0.0,0.0
14,training,0.001791526796296239,0.013978435473977424,0.1403326403326403,0.0,0.0,0.0,0.0
15,training,0.0016692638164386153,0.02820779367692744,0.14449064449064458,0.0,0.0,0.0,0.0
16,training,0.0026711823884397745,0.02445848366698697,0.1486486486486487,0.0,0.0,0.0,0.0
17,training,0.0013897356111556292,0.024347349846437327,0.14449064449064458,0.0,0.0,0.0,0.0
18,training,0.0008933178032748401,0.013254232379354136,0.1465696465696465,0.0,0.0,0.0,0.0
19,training,0.001168130780570209,0.01779214260236134,0.1465696465696465,0.0,0.0,0.0,0.0
20,training,0.0007877211319282651,0.03804741022244801,0.1465696465696465,0.0,0.0,0.0,0.0
21,training,0.000888192793354392,0.05053357747451176,0.1465696465696465,0.0,0.0,0.0,0.0
22,training,0.0010828373488038778,0.04846947607652058,0.1465696465696465,0.0,0.0,0.0,0.0
23,training,0.0013435654109343886,0.04147018507711614,0.14449064449064458,0.0,0.0,0.0,0.0
24,training,0.0008912100456655025,0.027306633283095655,0.13617463617463618,0.0,0.0,0.0,0.0
25,training,0.0007248084293678403,0.02375041708938802,0.14449064449064458,0.0,0.0,0.0,0.0
26,training,0.00025798595743253827,0.014287463995374339,0.1465696465696465,0.0,0.0,0.0,0.0
27,training,0.0005146376206539571,0.0021961472324423525,0.1486486486486487,0.0,0.0,0.0,0.0
28,training,0.0009151079575531185,0.007086761621080739,0.1486486486486487,0.0,0.0,0.0,0.0
29,training,0.0008820837829262018,0.005892731574617727,0.1465696465696465,0.0,0.0,0.0,0.0
30,training,0.00037394696846604347,0.005885034644677989,0.14449064449064458,0.0,0.0,0.0,0.0
