step,mode,loss,angle_error(rad),distance(m),x(m),y(m),the(rad),direction
1,training,7.072603330016136e-05,0.004869365133345127,0.0,0.0,0.0,0.0
2,training,1.582146796863526e-05,0.0025746189057826996,0.0,0.0,0.0,0.0
3,training,4.278437700122595e-06,0.001763865351676941,0.0,0.0,0.0,0.0
4,training,4.515131422522245e-06,0.0011485526338219643,0.0,0.0,0.0,0.0
5,training,6.755009962944314e-06,0.0006591919809579849,0.0,0.0,0.0,0.0
6,training,8.217775757657364e-06,0.00028848741203546524,0.0,0.0,0.0,0.0
7,training,8.341165084857494e-06,4.487484693527222e-05,0.0,0.0,0.0,0.0
8,training,8.455422175757121e-06,0.00017152633517980576,0.0,0.0,0.0,0.0
9,training,1.1116887890239013e-06,0.00019040610641241074,0.0,0.0,0.0,0.0
10,training,5.1119941417709924e-06,0.00023932289332151413,0.0,0.0,0.0,0.0
11,training,6.01898000240908e-06,0.0002994546666741371,0.0,0.0,0.0,0.0
12,training,5.332618457032368e-06,0.0003516692668199539,0.0,0.0,0.0,0.0
13,training,1.67296218478441e-06,0.0003113504499197006,0.0,0.0,0.0,0.0
14,training,4.593703124555759e-06,0.0002730274572968483,0.0,0.0,0.0,0.0
15,training,1.741774894981063e-06,0.00023206230252981186,0.0,0.0,0.0,0.0
16,training,1.957167569344165e-06,0.00011214334517717361,0.0,0.0,0.0,0.0
17,training,1.0581838978396263e-06,5.162041634321213e-05,0.0,0.0,0.0,0.0
18,training,1.7614171383684152e-06,1.582130789756775e-05,0.0,0.0,0.0,0.0
19,training,0.05927659943699837,0.6850946797057986,0.0,0.0,0.0,0.0
20,training,0.05867408961057663,0.704240926541388,0.0,0.0,0.0,0.0
21,training,0.031876225024461746,0.4976523891091347,0.0,0.0,0.0,0.0
22,training,0.05718430131673813,0.0709458738565445,0.0,0.0,0.0,0.0
23,training,0.11493902653455734,0.45623233541846275,0.0,0.0,0.0,0.0
24,training,0.1530773788690567,0.7707620933651924,0.0,0.0,0.0,0.0
25,training,0.1861715316772461,0.7757602967321873,0.0,0.0,0.0,0.0
26,training,0.08444154262542725,0.0534341037273407,0.0,0.0,0.0,0.0
27,training,0.08061772584915161,0.11775748431682587,0.0,0.0,0.0,0.0
28,training,0.10474202036857605,0.2152813822031021,0.0,0.0,0.0,0.0
29,training,0.1653122901916504,0.21261777728796005,0.0,0.0,0.0,0.0
30,training,0.1604810506105423,0.21071132272481918,0.0,0.0,0.0,0.0
31,training,0.08491668850183487,0.20525561273097992,0.0,0.0,0.0,0.0
32,training,0.056492164731025696,0.34290915727615356,0.0,0.0,0.0,0.0
33,training,0.0893210917711258,0.03155328333377838,0.0,0.0,0.0,0.0
34,training,0.06469562649726868,0.5195334106683731,0.0,0.0,0.0,0.0
35,training,0.12161831557750702,0.5954440087080002,0.0,0.0,0.0,0.0
36,training,0.13837751746177673,0.07622573710978031,0.0,0.0,0.0,0.0
37,training,0.04626696556806564,0.11803703010082245,0.0,0.0,0.0,0.0
38,training,0.10399293154478073,0.08305998146533966,0.0,0.0,0.0,0.0
39,training,0.0657978355884552,0.3265965133905411,0.0,0.0,0.0,0.0
40,training,0.20955350995063782,0.4090255871415138,0.0,0.0,0.0,0.0
41,training,0.23647558689117432,0.3480442389845848,0.0,0.0,0.0,0.0
42,training,0.17632970213890076,0.0712854340672493,0.0,0.0,0.0,0.0
43,training,0.03988822177052498,0.006728708744049072,0.0,0.0,0.0,0.0
44,training,0.08715852349996567,0.11938128992915154,0.0,0.0,0.0,0.0
45,training,0.15364332497119904,0.2679644599556923,0.0,0.0,0.0,0.0
46,training,0.09672249108552933,0.3597314618527889,0.0,0.0,0.0,0.0
47,training,0.08534854650497437,0.018356263637542725,0.0,0.0,0.0,0.0
48,training,0.09284062683582306,0.21131639182567596,0.0,0.0,0.0,0.0
49,training,0.20634545385837555,0.3569670356810093,0.0,0.0,0.0,0.0
50,training,0.17808286845684052,0.12075290828943253,0.0,0.0,0.0,0.0
51,training,0.02971646562218666,0.021445266902446747,0.0,0.0,0.0,0.0
52,training,0.060005854815244675,0.009663617238402367,0.0,0.0,0.0,0.0
53,training,0.028187844902276993,0.010900918394327164,0.0,0.0,0.0,0.0
54,training,0.03264749050140381,0.3201907929033041,0.0,0.0,0.0,0.0
55,training,0.10429960489273071,0.3197935540229082,0.0,0.0,0.0,0.0
56,training,0.10047772526741028,0.01889154314994812,0.0,0.0,0.0,0.0
57,training,0.09258739650249481,0.01929502934217453,0.0,0.0,0.0,0.0
58,training,0.11203431338071823,0.02047773450613022,0.0,0.0,0.0,0.0
59,training,0.03256139159202576,0.18348297849297523,0.0,0.0,0.0,0.0
60,training,0.08757416903972626,0.400522081181407,0.0,0.0,0.0,0.0
61,training,0.06660041213035583,0.209230937063694,0.0,0.0,0.0,0.0
62,training,0.019379645586013794,0.0427560955286026,0.0,0.0,0.0,0.0
63,training,0.019081497564911842,0.051677385345101357,0.0,0.0,0.0,0.0
64,training,0.05937723442912102,0.05360519886016846,0.0,0.0,0.0,0.0
65,training,0.08199986070394516,0.023524196818470955,0.0,0.0,0.0,0.0
66,training,0.0665050595998764,0.023239891976118088,0.0,0.0,0.0,0.0
67,training,0.07849068194627762,0.20425201393663883,0.0,0.0,0.0,0.0
68,training,0.03545137494802475,0.20350869558751583,0.0,0.0,0.0,0.0
69,training,0.035518232733011246,0.021402735263109207,0.0,0.0,0.0,0.0
70,training,0.0702819973230362,0.019593365490436554,0.0,0.0,0.0,0.0
71,training,0.13955900073051453,0.020511813461780548,0.0,0.0,0.0,0.0
72,training,0.07716182619333267,0.017180650029331446,0.0,0.0,0.0,0.0
73,training,0.07171612977981567,0.2717395704239607,0.0,0.0,0.0,0.0
74,training,0.07418160885572433,0.43593937531113625,0.0,0.0,0.0,0.0
75,training,0.012588554061949253,0.25887633487582207,0.0,0.0,0.0,0.0
76,training,0.08369206637144089,0.033841684460639954,0.0,0.0,0.0,0.0
77,training,0.08755847066640854,0.03643149882555008,0.0,0.0,0.0,0.0
78,training,0.10033722221851349,0.036327168345451355,0.0,0.0,0.0,0.0
79,training,0.04928634688258171,0.03538006171584129,0.0,0.0,0.0,0.0
80,training,0.14295744895935059,0.03627127781510353,0.0,0.0,0.0,0.0
81,training,0.028337109833955765,0.03780569136142731,0.0,0.0,0.0,0.0
82,training,0.02028977870941162,0.4449947625398636,0.0,0.0,0.0,0.0
83,training,0.032681211829185486,0.4467587247490883,0.0,0.0,0.0,0.0
84,training,0.11381294578313828,0.44927502423524857,0.0,0.0,0.0,0.0
85,training,0.06425140798091888,0.04803727567195892,0.0,0.0,0.0,0.0
86,training,0.09167611598968506,0.08685457706451416,0.0,0.0,0.0,0.0
