step,mode,loss,angle_error(rad),angular_velocity(rad/s),distance(m),x(m),y(m),the(rad),direction
1,training,0.08533965796232224,1.1688354887734331,-0.02286902286902282,0.0,0.0,0.0,0.0
2,training,1.3169512748718262,0.1688464747706967,-0.03950103950103946,0.0,0.0,0.0,0.0
3,training,0.032525692135095596,0.39318277062596496,-0.027027027027026945,0.0,0.0,0.0,0.0
4,training,0.16309009492397308,0.524902222867815,-0.03950103950103946,0.0,0.0,0.0,0.0
5,training,0.2523765563964844,0.3460575065840802,-0.02286902286902282,0.0,0.0,0.0,0.0
6,training,0.11505675315856934,0.13835514818556335,-0.04781704781704771,0.0,0.0,0.0,0.0
7,training,0.015876159071922302,0.05744886204693277,-0.056133056133056095,0.0,0.0,0.0,0.0
8,training,0.003137588035315275,0.1245483941013254,-0.04781704781704771,0.0,0.0,0.0,0.0
9,training,0.023548483848571777,0.12783230912412774,-0.03534303534303534,0.0,0.0,0.0,0.0
10,training,0.031727537512779236,0.11019515966427312,-0.031185031185031072,0.0,0.0,0.0,0.0
11,training,0.03169245272874832,0.07163105231250894,-0.03534303534303534,0.0,0.0,0.0,0.0
12,training,0.015637386590242386,0.05624751168885998,-0.03950103950103946,0.0,0.0,0.0,0.0
13,training,0.003088099882006645,0.02976297178226312,-0.014553014553014434,0.0,0.0,0.0,0.0
14,training,0.00026703524054028094,0.07981401017001538,-0.08523908523908524,0.0,0.0,0.0,0.0
15,training,0.004637133330106735,0.14078999649957896,-0.11434511434511425,0.0,0.0,0.0,0.0
16,training,0.00688730226829648,0.12251913130066491,-0.1309771309771309,0.0,0.0,0.0,0.0
17,training,0.011585529893636703,0.12347750044321315,-0.12681912681912677,0.0,0.0,0.0,0.0
18,training,0.008522557094693184,0.06324925912609963,-0.08523908523908524,0.0,0.0,0.0,0.0
19,training,0.0063637373968958855,0.07601094608371313,-0.08108108108108099,0.0,0.0,0.0,0.0
20,training,0.003072646213695407,0.10968442236629013,-0.10187110187110189,0.0,0.0,0.0,0.0
21,training,0.002014824654906988,0.07389790351016604,-0.10602910602910601,0.0,0.0,0.0,0.0
22,training,0.0032425990793854,0.12042754916416132,-0.16008316008316004,0.0,0.0,0.0,0.0
23,training,0.002791016362607479,0.0697603480824561,-0.14760914760914753,0.0,0.0,0.0,0.0
24,training,0.004694737959653139,0.05351926149362832,-0.13929313929313927,0.0,0.0,0.0,0.0
25,training,0.003354040440171957,0.009612456180945347,-0.09771309771309762,0.0,0.0,0.0,0.0
26,training,0.005973087158054113,0.00012606456720896941,-0.09355509355509349,0.0,0.0,0.0,0.0
27,training,0.003487575799226761,0.005814810211841812,-0.07692307692307686,0.0,0.0,0.0,0.0
28,training,0.003316949587315321,0.039713357387424195,-0.09355509355509349,0.0,0.0,0.0,0.0
29,training,0.0049084629863500595,0.07822669360190315,-0.11018711018711014,0.0,0.0,0.0,0.0
30,training,0.0028388937935233116,0.03668707203344586,-0.11434511434511425,0.0,0.0,0.0,0.0
31,training,0.0024916096590459347,0.06999516442201234,-0.12681912681912677,0.0,0.0,0.0,0.0
32,training,0.003365723416209221,0.04666975479797604,-0.11434511434511425,0.0,0.0,0.0,0.0
33,training,0.0019149018917232752,0.03522825123366598,-0.10602910602910601,0.0,0.0,0.0,0.0
34,training,0.003158861305564642,0.07640633247637817,-0.09355509355509349,0.0,0.0,0.0,0.0
35,training,0.0038802349008619785,0.016089214782643045,-0.043659043659043585,0.0,0.0,0.0,0.0
36,training,0.0018827056046575308,0.043650158462182405,-0.03534303534303534,0.0,0.0,0.0,0.0
37,training,0.0016035917215049267,0.0529194685655672,-0.027027027027026945,0.0,0.0,0.0,0.0
38,training,0.0015398290706798434,0.016224691686907863,-0.07276507276507273,0.0,0.0,0.0,0.0
39,training,0.0008157925913110375,0.01856067894402262,-0.10187110187110189,0.0,0.0,0.0,0.0
40,training,0.0005067223100923002,0.034385430930558014,-0.11018711018711014,0.0,0.0,0.0,0.0
41,training,0.0005893012857995927,0.05127166233290763,-0.09771309771309762,0.0,0.0,0.0,0.0
42,training,0.0018657422624528408,0.04112997096566305,-0.07276507276507273,0.0,0.0,0.0,0.0
43,training,0.0009541981853544712,0.05464539003099573,-0.03534303534303534,0.0,0.0,0.0,0.0
44,training,0.0015750130405649543,0.04338142347063196,-0.03534303534303534,0.0,0.0,0.0,0.0
