Timestamp
1702804869.5747979,15547.0,15425.0
1702804869.6002314,15461.0,15340.0
1702804869.6249876,15278.0,15210.0
1702804869.6497576,15406.0,15511.0
1702804869.6748724,15499.0,15390.0
1702804869.6995187,15470.0,15454.0
1702804869.7251797,15363.0,15405.0
1702804869.7499423,15381.0,15332.0
1702804869.7749584,15452.0,15328.0
1702804869.8001478,15356.0,15423.0
1702804869.8252664,15374.0,15407.0
1702804869.8500535,15399.0,15329.0
1702804869.874804,15392.0,15325.0
1702804869.900194,15404.0,15365.0
1702804869.925566,15407.0,15371.0
1702804869.9501867,15385.0,15320.0
1702804869.974845,15427.0,15342.0
1702804870.0006013,15356.0,15535.0
1702804870.0253513,15472.0,15400.0
1702804870.05036,15445.0,15228.0
1702804870.074854,15392.0,15358.0
1702804870.1002767,15431.0,15471.0
1702804870.1253653,15431.0,15261.0
1702804870.1496587,15349.0,15525.0
1702804870.1746824,15457.0,15449.0
1702804870.1996055,15483.0,15479.0
1702804870.2253065,15363.0,15497.0
1702804870.2502801,15372.0,15387.0
1702804870.2750459,15313.0,15505.0
1702804870.2997434,15295.0,15318.0
1702804870.3249109,15365.0,15287.0
1702804870.350359,15578.0,15341.0
1702804870.3746927,15365.0,15356.0
1702804870.3996742,15365.0,15443.0
1702804870.4250438,15313.0,15301.0
1702804870.4503226,15417.0,15483.0
1702804870.4752054,15377.0,15320.0
1702804870.4996908,15399.0,15325.0
1702804870.5249248,15390.0,15433.0
1702804870.5500975,15383.0,15321.0
1702804870.5751004,15323.0,15231.0
1702804870.5998104,15051.0,15392.0
1702804870.624953,15483.0,15332.0
1702804870.6499724,15441.0,15384.0
1702804870.675041,15419.0,15401.0
1702804870.7000089,15471.0,15371.0
1702804870.7247612,15323.0,15224.0
1702804870.7500422,15360.0,15231.0
1702804870.774883,15356.0,15319.0
1702804870.7998097,15518.0,15360.0
1702804870.8246086,15408.0,15348.0
1702804870.8499892,15320.0,15353.0
1702804870.8750532,15469.0,15424.0
1702804870.8997903,15552.0,15282.0
1702804870.924826,15251.0,15348.0
1702804870.949969,15406.0,15333.0
1702804870.97519,15365.0,15230.0
1702804870.9998586,15550.0,15380.0
1702804871.0248382,15406.0,15211.0
1702804871.049935,15470.0,15300.0
1702804871.0749345,15384.0,15321.0
1702804871.1001716,15352.0,15483.0
1702804871.1248746,15065.0,15379.0
1702804871.1500194,15361.0,15262.0
1702804871.1749651,15435.0,15346.0
1702804871.2001317,15458.0,15213.0
1702804871.2248814,15258.0,15417.0
1702804871.2499108,15469.0,15308.0
1702804871.274947,15446.0,15456.0
1702804871.3000298,15339.0,15421.0
1702804871.3251631,15445.0,15441.0
1702804871.3495662,15464.0,15430.0
1702804871.3749053,15343.0,15383.0
1702804871.399896,15397.0,15424.0
1702804871.4251301,15455.0,15315.0
1702804871.4498053,15425.0,15255.0
1702804871.4750292,15366.0,15450.0
1702804871.5000064,15362.0,15301.0
1702804871.5247662,15477.0,15244.0
1702804871.5495934,15472.0,15324.0
1702804871.5748572,15482.0,15417.0
1702804871.5998244,15464.0,15450.0
1702804871.6247191,15272.0,15337.0
1702804871.6496937,15417.0,15248.0
1702804871.6743917,15399.0,15177.0
1702804871.6997187,15380.0,15373.0
1702804871.724885,15316.0,15301.0
1702804871.749916,15315.0,15302.0
1702804871.7744834,15329.0,15338.0
1702804871.7997758,15488.0,15322.0
1702804871.8248115,15436.0,15334.0
1702804871.84989,15360.0,15441.0
1702804871.8748462,15380.0,15390.0
1702804871.8999577,15355.0,15339.0
1702804871.9248216,15367.0,15340.0
1702804871.9498591,15275.0,15322.0
1702804871.9744966,15426.0,15134.0
1702804871.9999406,15520.0,15492.0
1702804872.0247972,15377.0,15291.0
1702804872.0495787,15393.0,15302.0
1702804872.0744228,15474.0,15371.0
1702804872.0997422,15350.0,15225.0
1702804872.1251829,15465.0,15426.0
1702804872.1500688,15394.0,15326.0
1702804872.1745505,15373.0,15311.0
1702804872.1996598,15286.0,15317.0
1702804872.2250016,15427.0,15483.0
1702804872.2498152,15441.0,15383.0
1702804872.2750382,15401.0,15341.0
1702804872.2997806,15388.0,15274.0
1702804872.3248658,15329.0,15312.0
1702804872.350171,15324.0,15316.0
1702804872.3746517,15379.0,15416.0
1702804872.3998072,15469.0,15409.0
1702804872.424837,15477.0,15447.0
1702804872.4497824,15430.0,15342.0
1702804872.4746885,15309.0,15337.0
1702804872.5000062,15306.0,15411.0
1702804872.5249581,15407.0,15506.0
1702804872.5497591,15452.0,15433.0
1702804872.574797,15410.0,15403.0
1702804872.5995715,15457.0,15343.0
1702804872.624704,15375.0,15340.0
1702804872.6496918,15380.0,15533.0
1702804872.6744833,15357.0,15223.0
1702804872.6993442,15275.0,15323.0
1702804872.7250094,15445.0,15189.0
1702804872.7498717,15335.0,15360.0
1702804872.7745402,15503.0,15310.0
1702804872.799475,15355.0,15371.0
1702804872.825082,15447.0,15254.0
1702804872.8500059,15449.0,15393.0
1702804872.8747177,15421.0,15229.0
1702804872.8994863,15420.0,15358.0
1702804872.924992,15348.0,15386.0
1702804872.9500706,15527.0,15359.0
1702804872.9747562,15368.0,15430.0
1702804872.9999678,15450.0,15343.0
1702804873.024959,15243.0,15384.0
1702804873.0497649,15445.0,15412.0
1702804873.074764,15324.0,15421.0
